animal_id,dose_group,event,feature,window,baseline_mean,window_mean,pct_change
9246,5 mg/kg,Rep1_Dose1,distance_farthest_other.social.animal.cm,post_12hr,18.51316355982486,15.128345740341485,-18.283303167205403
9246,5 mg/kg,Rep1_Dose1,distance_farthest_other.social.animal.cm,next_day,18.51316355982486,13.19772333536573,-28.71167970445682
9247,5 mg/kg,Rep1_Dose1,distance_farthest_other.social.animal.cm,immediate,18.510416001803154,18.718741651521157,1.1254509336673404
9247,5 mg/kg,Rep1_Dose1,distance_farthest_other.social.animal.cm,peak_early,18.510416001803154,17.74772146026851,-4.120353326799064
9247,5 mg/kg,Rep1_Dose1,distance_farthest_other.social.animal.cm,peak_sustained,18.510416001803154,19.876770116846437,7.381541910836484
9247,5 mg/kg,Rep1_Dose1,distance_farthest_other.social.animal.cm,decline_early,18.510416001803154,17.94230850217517,-3.0691233496461865
9247,5 mg/kg,Rep1_Dose1,distance_farthest_other.social.animal.cm,decline_late,18.510416001803154,10.451235957264016,-43.53862195076583
9247,5 mg/kg,Rep1_Dose1,distance_farthest_other.social.animal.cm,post_6hr,18.510416001803154,7.069662233037127,-61.80711318239174
9247,5 mg/kg,Rep1_Dose1,distance_farthest_other.social.animal.cm,post_12hr,18.510416001803154,13.986417248776046,-24.440286769278508
9247,5 mg/kg,Rep1_Dose1,distance_farthest_other.social.animal.cm,next_day,18.510416001803154,12.938091951505575,-30.10372133049178
9257,Vehicle,Rep1_Dose1,distance_farthest_other.social.animal.cm,immediate,20.560762258846758,20.876595087721704,1.536094940930759
9257,Vehicle,Rep1_Dose1,distance_farthest_other.social.animal.cm,peak_early,20.560762258846758,17.385978224401466,-15.440984115650991
9257,Vehicle,Rep1_Dose1,distance_farthest_other.social.animal.cm,peak_sustained,20.560762258846758,9.745717214354976,-52.60040901371909
9257,Vehicle,Rep1_Dose1,distance_farthest_other.social.animal.cm,decline_early,20.560762258846758,9.508632047874398,-53.75350423215423
9257,Vehicle,Rep1_Dose1,distance_farthest_other.social.animal.cm,decline_late,20.560762258846758,8.985287196131527,-56.29886147696011
9257,Vehicle,Rep1_Dose1,distance_farthest_other.social.animal.cm,post_6hr,20.560762258846758,9.30622765525595,-54.73792489745012
9257,Vehicle,Rep1_Dose1,distance_farthest_other.social.animal.cm,post_12hr,20.560762258846758,22.242789232001687,8.180761744040872
9257,Vehicle,Rep1_Dose1,distance_farthest_other.social.animal.cm,next_day,20.560762258846758,12.42716622043599,-39.55882537823273
9258,Vehicle,Rep1_Dose1,distance_farthest_other.social.animal.cm,immediate,21.283596274048005,19.974274250121386,-6.151789420677608
9258,Vehicle,Rep1_Dose1,distance_farthest_other.social.animal.cm,peak_early,21.283596274048005,17.54088851415332,-17.584940588533566
9258,Vehicle,Rep1_Dose1,distance_farthest_other.social.animal.cm,peak_sustained,21.283596274048005,10.06165249755002,-52.7257876535714
9258,Vehicle,Rep1_Dose1,distance_farthest_other.social.animal.cm,decline_early,21.283596274048005,9.493800342575321,-55.39381493459582
9258,Vehicle,Rep1_Dose1,distance_farthest_other.social.animal.cm,decline_late,21.283596274048005,8.834643786393817,-58.490831753061045
9258,Vehicle,Rep1_Dose1,distance_farthest_other.social.animal.cm,post_6hr,21.283596274048005,8.905732011391274,-58.1568269914497
9258,Vehicle,Rep1_Dose1,distance_farthest_other.social.animal.cm,post_12hr,21.283596274048005,21.973787862725832,3.2428334938837704
9258,Vehicle,Rep1_Dose1,distance_farthest_other.social.animal.cm,next_day,21.283596274048005,12.020488411715137,-43.52228703768343
9259,Vehicle,Rep1_Dose1,distance_farthest_other.social.animal.cm,immediate,21.78012661539124,20.75195018797266,-4.720709138081885
9259,Vehicle,Rep1_Dose1,distance_farthest_other.social.animal.cm,peak_early,21.78012661539124,17.764997072781508,-18.4348310435091
9259,Vehicle,Rep1_Dose1,distance_farthest_other.social.animal.cm,peak_sustained,21.78012661539124,9.918183065565518,-54.462234124219044
9259,Vehicle,Rep1_Dose1,distance_farthest_other.social.animal.cm,decline_early,21.78012661539124,9.38661621485796,-56.90283908531196
9259,Vehicle,Rep1_Dose1,distance_farthest_other.social.animal.cm,decline_late,21.78012661539124,9.346892944922063,-57.0852221845352
9259,Vehicle,Rep1_Dose1,distance_farthest_other.social.animal.cm,post_6hr,21.78012661539124,10.083744223223228,-53.70208630423018
9259,Vehicle,Rep1_Dose1,distance_farthest_other.social.animal.cm,post_12hr,21.78012661539124,22.25738072171425,2.191236601837525
9259,Vehicle,Rep1_Dose1,distance_farthest_other.social.animal.cm,next_day,21.78012661539124,12.445561599706688,-42.858176081897284
9260,Vehicle,Rep1_Dose1,distance_farthest_other.social.animal.cm,immediate,13.764336518477174,18.05140260296876,31.146187676657362
9260,Vehicle,Rep1_Dose1,distance_farthest_other.social.animal.cm,peak_early,13.764336518477174,14.168106465102719,2.9334501236839565
9260,Vehicle,Rep1_Dose1,distance_farthest_other.social.animal.cm,peak_sustained,13.764336518477174,5.429526337427889,-60.55366468162616
9260,Vehicle,Rep1_Dose1,distance_farthest_other.social.animal.cm,decline_early,13.764336518477174,9.720458967626312,-29.379385961846992
9260,Vehicle,Rep1_Dose1,distance_farthest_other.social.animal.cm,decline_late,13.764336518477174,7.226741033401489,-47.49662634519034
9260,Vehicle,Rep1_Dose1,distance_farthest_other.social.animal.cm,post_6hr,13.764336518477174,7.009504284319971,-49.07488439482391
9260,Vehicle,Rep1_Dose1,distance_farthest_other.social.animal.cm,post_12hr,13.764336518477174,16.877959858638096,22.620947518837614
9260,Vehicle,Rep1_Dose1,distance_farthest_other.social.animal.cm,next_day,13.764336518477174,12.820550259310806,-6.85675083502524
9261,Vehicle,Rep1_Dose1,distance_farthest_other.social.animal.cm,immediate,13.789566755373269,17.73030397639277,28.577672460115146
9261,Vehicle,Rep1_Dose1,distance_farthest_other.social.animal.cm,peak_early,13.789566755373269,13.86716555282399,0.5627355726784043
9261,Vehicle,Rep1_Dose1,distance_farthest_other.social.animal.cm,peak_sustained,13.789566755373269,5.198095646295491,-62.30414096026627
9261,Vehicle,Rep1_Dose1,distance_farthest_other.social.animal.cm,decline_early,13.789566755373269,9.207516336819863,-33.22838563269549
9261,Vehicle,Rep1_Dose1,distance_farthest_other.social.animal.cm,decline_late,13.789566755373269,7.187550300866719,-47.87689542119948
9261,Vehicle,Rep1_Dose1,distance_farthest_other.social.animal.cm,post_6hr,13.789566755373269,7.144958594021542,-48.18576449301843
9261,Vehicle,Rep1_Dose1,distance_farthest_other.social.animal.cm,post_12hr,13.789566755373269,17.178941798410758,24.579271438798315
9261,Vehicle,Rep1_Dose1,distance_farthest_other.social.animal.cm,next_day,13.789566755373269,13.307268823681717,-3.4975568141299167
9262,Vehicle,Rep1_Dose1,distance_farthest_other.social.animal.cm,immediate,13.290272052671572,17.583604634984805,32.304324285447564
9262,Vehicle,Rep1_Dose1,distance_farthest_other.social.animal.cm,peak_early,13.290272052671572,14.34487902082975,7.9351796861538535
9262,Vehicle,Rep1_Dose1,distance_farthest_other.social.animal.cm,peak_sustained,13.290272052671572,5.418915329112381,-59.22645294515934
9262,Vehicle,Rep1_Dose1,distance_farthest_other.social.animal.cm,decline_early,13.290272052671572,9.812935839532322,-26.16452243684692
9262,Vehicle,Rep1_Dose1,distance_farthest_other.social.animal.cm,decline_late,13.290272052671572,7.2139591232496905,-45.72000411534419
9262,Vehicle,Rep1_Dose1,distance_farthest_other.social.animal.cm,post_6hr,13.290272052671572,7.313686265876479,-44.96962713109923
9262,Vehicle,Rep1_Dose1,distance_farthest_other.social.animal.cm,post_12hr,13.290272052671572,16.69187293607327,25.594667061145067
9262,Vehicle,Rep1_Dose1,distance_farthest_other.social.animal.cm,next_day,13.290272052671572,13.005148886821825,-2.145352365397458
9263,Vehicle,Rep1_Dose1,distance_farthest_other.social.animal.cm,peak_early,14.873915050726492,13.122378576286291,-11.775894029693614
9263,Vehicle,Rep1_Dose1,distance_farthest_other.social.animal.cm,peak_sustained,14.873915050726492,11.680722453382472,-21.46840684818926
9263,Vehicle,Rep1_Dose1,distance_farthest_other.social.animal.cm,decline_early,14.873915050726492,12.739680300199714,-14.348843214769701
9263,Vehicle,Rep1_Dose1,distance_farthest_other.social.animal.cm,post_6hr,14.873915050726492,8.900764902922662,-40.15856032142715
9263,Vehicle,Rep1_Dose1,distance_farthest_other.social.animal.cm,post_12hr,14.873915050726492,18.076826183600488,21.533746306541907
9263,Vehicle,Rep1_Dose1,distance_farthest_other.social.animal.cm,next_day,14.873915050726492,12.570741836825338,-15.484646819928283
9264,Vehicle,Rep1_Dose1,distance_farthest_other.social.animal.cm,peak_early,15.224916566807016,12.84483276436478,-15.632820002647735
9264,Vehicle,Rep1_Dose1,distance_farthest_other.social.animal.cm,peak_sustained,15.224916566807016,11.08639796042207,-27.182537179925443
9264,Vehicle,Rep1_Dose1,distance_farthest_other.social.animal.cm,decline_early,15.224916566807016,13.143659921605195,-13.670069297715065
9264,Vehicle,Rep1_Dose1,distance_farthest_other.social.animal.cm,post_6hr,15.224916566807016,8.446296873297372,-44.5231976396391
9264,Vehicle,Rep1_Dose1,distance_farthest_other.social.animal.cm,post_12hr,15.224916566807016,18.182375548439996,19.425124391688023
9264,Vehicle,Rep1_Dose1,distance_farthest_other.social.animal.cm,next_day,15.224916566807016,12.141742504330646,-20.250843733345835
9265,Vehicle,Rep1_Dose1,distance_farthest_other.social.animal.cm,peak_early,15.391616348191038,12.647595409461642,-17.828023234557154
9265,Vehicle,Rep1_Dose1,distance_farthest_other.social.animal.cm,peak_sustained,15.391616348191038,11.321762033904399,-26.442020267513783
9265,Vehicle,Rep1_Dose1,distance_farthest_other.social.animal.cm,decline_early,15.391616348191038,13.204360843258316,-14.210694026230636
9265,Vehicle,Rep1_Dose1,distance_farthest_other.social.animal.cm,post_6hr,15.391616348191038,8.412237985414679,-45.34532439535916
9265,Vehicle,Rep1_Dose1,distance_farthest_other.social.animal.cm,post_12hr,15.391616348191038,18.123367380201124,17.74830511761779
9265,Vehicle,Rep1_Dose1,distance_farthest_other.social.animal.cm,next_day,15.391616348191038,12.179672377525907,-20.868139498829354
9275,25 mg/kg,Rep1_Dose1,distance_farthest_other.social.animal.cm,immediate,21.330606984766536,21.487289603463797,0.7345436480506953
9275,25 mg/kg,Rep1_Dose1,distance_farthest_other.social.animal.cm,peak_early,21.330606984766536,23.349529004106866,9.464906557896656
9275,25 mg/kg,Rep1_Dose1,distance_farthest_other.social.animal.cm,peak_sustained,21.330606984766536,19.8940009043814,-6.734951712396664
9275,25 mg/kg,Rep1_Dose1,distance_farthest_other.social.animal.cm,decline_early,21.330606984766536,22.123321359575964,3.716323569111525
9275,25 mg/kg,Rep1_Dose1,distance_farthest_other.social.animal.cm,decline_late,21.330606984766536,22.61794658659627,6.035175664476395
9275,25 mg/kg,Rep1_Dose1,distance_farthest_other.social.animal.cm,post_6hr,21.330606984766536,11.087955158379309,-48.01856709329518
9275,25 mg/kg,Rep1_Dose1,distance_farthest_other.social.animal.cm,post_12hr,21.330606984766536,18.8038048298817,-11.845898978352459
9275,25 mg/kg,Rep1_Dose1,distance_farthest_other.social.animal.cm,next_day,21.330606984766536,15.851918011131197,-25.68463699860018
9276,25 mg/kg,Rep1_Dose1,distance_farthest_other.social.animal.cm,immediate,22.044674955041614,22.051520765338385,0.031054258276576232
9276,25 mg/kg,Rep1_Dose1,distance_farthest_other.social.animal.cm,peak_early,22.044674955041614,22.503236099186488,2.0801447291923005
9276,25 mg/kg,Rep1_Dose1,distance_farthest_other.social.animal.cm,peak_sustained,22.044674955041614,19.86624585768022,-9.881883501589977
9276,25 mg/kg,Rep1_Dose1,distance_farthest_other.social.animal.cm,decline_early,22.044674955041614,22.17456581985704,0.5892165118348456
9276,25 mg/kg,Rep1_Dose1,distance_farthest_other.social.animal.cm,decline_late,22.044674955041614,21.991673061871076,-0.2404294609860735
9276,25 mg/kg,Rep1_Dose1,distance_farthest_other.social.animal.cm,post_6hr,22.044674955041614,9.790063530335079,-55.589893929934796
9276,25 mg/kg,Rep1_Dose1,distance_farthest_other.social.animal.cm,post_12hr,22.044674955041614,19.992811452440986,-9.307751222393813
9276,25 mg/kg,Rep1_Dose1,distance_farthest_other.social.animal.cm,next_day,22.044674955041614,16.53171301857978,-25.008134380321273
9277,25 mg/kg,Rep1_Dose1,distance_farthest_other.social.animal.cm,immediate,21.421794841891693,22.109996530353882,3.212623841940486
9277,25 mg/kg,Rep1_Dose1,distance_farthest_other.social.animal.cm,peak_early,21.421794841891693,23.629512868591622,10.30594328343858
9277,25 mg/kg,Rep1_Dose1,distance_farthest_other.social.animal.cm,peak_sustained,21.421794841891693,19.827249708066184,-7.443564582680411
9277,25 mg/kg,Rep1_Dose1,distance_farthest_other.social.animal.cm,decline_early,21.421794841891693,22.555486698491958,5.2922356178262815
9277,25 mg/kg,Rep1_Dose1,distance_farthest_other.social.animal.cm,decline_late,21.421794841891693,22.590670066704647,5.456476609173492
9277,25 mg/kg,Rep1_Dose1,distance_farthest_other.social.animal.cm,post_6hr,21.421794841891693,11.816469873274956,-44.83902978023535
9277,25 mg/kg,Rep1_Dose1,distance_farthest_other.social.animal.cm,post_12hr,21.421794841891693,19.009115833909203,-11.26273043780786
9277,25 mg/kg,Rep1_Dose1,distance_farthest_other.social.animal.cm,next_day,21.421794841891693,16.716057885857328,-21.967052671198186
9278,25 mg/kg,Rep1_Dose1,distance_farthest_other.social.animal.cm,immediate,16.61971653733422,19.17688478565068,15.386352965600144
9278,25 mg/kg,Rep1_Dose1,distance_farthest_other.social.animal.cm,peak_early,16.61971653733422,20.052244937650016,20.653351052077383
9278,25 mg/kg,Rep1_Dose1,distance_farthest_other.social.animal.cm,peak_sustained,16.61971653733422,19.95845373418198,20.08901408966683
9278,25 mg/kg,Rep1_Dose1,distance_farthest_other.social.animal.cm,decline_early,16.61971653733422,21.505632946999008,29.39831373591214
9278,25 mg/kg,Rep1_Dose1,distance_farthest_other.social.animal.cm,decline_late,16.61971653733422,22.907056010471702,37.83060594934769
9278,25 mg/kg,Rep1_Dose1,distance_farthest_other.social.animal.cm,post_6hr,16.61971653733422,14.390172667065938,-13.41505353150805
9278,25 mg/kg,Rep1_Dose1,distance_farthest_other.social.animal.cm,post_12hr,16.61971653733422,11.285343414251708,-32.096655265446174
9278,25 mg/kg,Rep1_Dose1,distance_farthest_other.social.animal.cm,next_day,16.61971653733422,16.967113075984027,2.090267531756165
9279,25 mg/kg,Rep1_Dose1,distance_farthest_other.social.animal.cm,immediate,17.21046930131704,19.29221587394905,12.095815263286884
9279,25 mg/kg,Rep1_Dose1,distance_farthest_other.social.animal.cm,peak_early,17.21046930131704,20.06622459981667,16.593128569022184
9279,25 mg/kg,Rep1_Dose1,distance_farthest_other.social.animal.cm,peak_sustained,17.21046930131704,20.12489481020681,16.934026945254438
9279,25 mg/kg,Rep1_Dose1,distance_farthest_other.social.animal.cm,decline_early,17.21046930131704,21.670491002278805,25.914585028895516
9279,25 mg/kg,Rep1_Dose1,distance_farthest_other.social.animal.cm,decline_late,17.21046930131704,23.60976783736419,37.182591735354
9279,25 mg/kg,Rep1_Dose1,distance_farthest_other.social.animal.cm,post_6hr,17.21046930131704,15.135267105274105,-12.057789707594607
9279,25 mg/kg,Rep1_Dose1,distance_farthest_other.social.animal.cm,post_12hr,17.21046930131704,10.990250432966805,-36.14206422525753
9279,25 mg/kg,Rep1_Dose1,distance_farthest_other.social.animal.cm,next_day,17.21046930131704,16.787809247982047,-2.455831075464337
9280,25 mg/kg,Rep1_Dose1,distance_farthest_other.social.animal.cm,immediate,16.687397918572145,19.32945833801388,15.832668654118132
9280,25 mg/kg,Rep1_Dose1,distance_farthest_other.social.animal.cm,peak_early,16.687397918572145,19.484315946663582,16.760660000674054
9280,25 mg/kg,Rep1_Dose1,distance_farthest_other.social.animal.cm,peak_sustained,16.687397918572145,19.983582734900583,19.752539206007473
9280,25 mg/kg,Rep1_Dose1,distance_farthest_other.social.animal.cm,decline_early,16.687397918572145,21.463303787604787,28.61983571277655
9280,25 mg/kg,Rep1_Dose1,distance_farthest_other.social.animal.cm,decline_late,16.687397918572145,22.763822109038507,36.413251605294555
9280,25 mg/kg,Rep1_Dose1,distance_farthest_other.social.animal.cm,post_6hr,16.687397918572145,14.337898813325364,-14.079481514801778
9280,25 mg/kg,Rep1_Dose1,distance_farthest_other.social.animal.cm,post_12hr,16.687397918572145,10.969776276302374,-34.26311082272675
9280,25 mg/kg,Rep1_Dose1,distance_farthest_other.social.animal.cm,next_day,16.687397918572145,16.53962717935294,-0.8855229553479027
9281,25 mg/kg,Rep1_Dose1,distance_farthest_other.social.animal.cm,immediate,17.10205703704198,15.301539475578322,-10.528075994389745
9281,25 mg/kg,Rep1_Dose1,distance_farthest_other.social.animal.cm,peak_early,17.10205703704198,18.522748078919754,8.307135444588019
9281,25 mg/kg,Rep1_Dose1,distance_farthest_other.social.animal.cm,peak_sustained,17.10205703704198,20.666158247065862,20.84019017305499
9281,25 mg/kg,Rep1_Dose1,distance_farthest_other.social.animal.cm,decline_early,17.10205703704198,20.672859034792435,20.879371352909896
9281,25 mg/kg,Rep1_Dose1,distance_farthest_other.social.animal.cm,decline_late,17.10205703704198,21.263272457443335,24.331666134596695
9281,25 mg/kg,Rep1_Dose1,distance_farthest_other.social.animal.cm,post_6hr,17.10205703704198,11.835223324190949,-30.7964925005419
9281,25 mg/kg,Rep1_Dose1,distance_farthest_other.social.animal.cm,post_12hr,17.10205703704198,12.047166099111994,-29.55721014718528
9281,25 mg/kg,Rep1_Dose1,distance_farthest_other.social.animal.cm,next_day,17.10205703704198,15.440248169259288,-9.717011609675485
9282,25 mg/kg,Rep1_Dose1,distance_farthest_other.social.animal.cm,immediate,15.919885477592612,13.983579101780565,-12.162815985940451
9282,25 mg/kg,Rep1_Dose1,distance_farthest_other.social.animal.cm,peak_early,15.919885477592612,19.317244321299004,21.340347256192306
9282,25 mg/kg,Rep1_Dose1,distance_farthest_other.social.animal.cm,peak_sustained,15.919885477592612,20.540277525186607,29.022771891777992
9282,25 mg/kg,Rep1_Dose1,distance_farthest_other.social.animal.cm,decline_early,15.919885477592612,20.68628164366031,29.939889786119657
